11278	"slate"	4.77	1.11	22	3.19	2	26
11279	"slaughter"	2.33	1.85	40	5.77	2.36	43
11280	"slaughterhouse"	2.68	1.67	19	6.76	2.39	21
11281	"slave"	2.06	1.92	18	4.53	2.68	45
11282	"slavery"	2	1.97	18	5.45	3	22
11283	"slay"	2.63	1.54	19	4.9	2.28	21
11284	"slayer"	4.43	2.56	21	4.88	2.8	24
11285	"sleaze"	2.95	2.06	21	4.12	1.8	24
11286	"sleazy"	3.85	1.93	20	5.64	2.19	22
11287	"sled"	6.35	1.58	17	3.25	2.24	20
11288	"sledge"	4.55	0.69	20	3.25	1.89	20
11289	"sledgehammer"	3.57	1.83	21	4.43	2.64	23
11290	"sleek"	6.26	1.48	19	4.08	2.28	24
11291	"sleep"	7.22	1.65	41	3.6	2.57	43
11292	"sleeper"	5.84	1.57	19	3.04	2.26	24
11293	"sleepless"	3.11	2.03	18	4.64	2.36	22
11294	"sleepover"	6.26	1.69	19	4.7	1.87	23
11295	"sleepy"	4.36	1.36	22	3.04	2.51	23
11296	"sleepyhead"	5.43	1.83	21	2.85	2.03	20
11297	"sleet"	4.4	1.88	20	4	2.53	20
11298	"sleeve"	5.95	1.39	19	3.26	2.34	23
11299	"sleigh"	6.11	1.7	19	3.42	1.98	24
11300	"sleight"	4.65	1.73	20	3.24	2.26	21
11301	"slender"	6.05	1.99	20	4.17	2.62	18
11302	"slice"	5.05	1.65	19	3.5	2.52	20
11303	"slick"	5	1.49	20	4.17	2.79	24
11304	"slicker"	4.84	1.61	19	3.82	2.68	22
11305	"slide"	5.71	1.71	21	3.3	2.1	23
11306	"slider"	5.94	1.43	18	4.35	2.37	23
11307	"slight"	4.6	1.47	20	3.78	1.93	23
11308	"slim"	6.63	1.61	19	4.26	2.07	23
11309	"slime"	3.15	1.57	41	4.58	2.47	43
11310	"slimy"	3.21	1.36	19	5.1	1.67	21
11311	"sling"	4.26	1.59	19	4.9	1.94	20
11312	"slingshot"	5.41	1.99	22	5.47	2.17	19
11313	"slinky"	4.63	1.8	19	3.95	2.3	22
11314	"slip"	4.33	1.28	21	4.7	2.03	23
11315	"slipper"	5.8	1.47	20	3.83	2.41	24
11316	"slippery"	4.38	1.36	21	5.35	2.4	23
11317	"slit"	4.26	2.26	19	4.23	2.54	22
11318	"sliver"	5.75	1.83	20	3.85	2.52	20
11319	"slob"	2.48	1.33	21	4.7	2.43	20
11320	"slobber"	3.65	1.97	23	4.29	2.65	21
11321	"slogan"	4.9	1.92	20	3.45	1.7	20
11322	"slop"	3.74	2.1	19	3.41	2.24	22
11323	"slope"	5.42	1.46	19	3.59	2.89	22
11324	"sloppy"	3.42	1.89	19	3.64	1.84	22
11325	"slot"	5.2	1.51	20	4.1	2.21	21
11326	"sloth"	4.05	2.14	20	2.9	2.2	20
11327	"slouch"	3.85	1.04	20	3.45	2.46	22
11328	"slow"	4	1.33	43	2.89	2.05	47
11329	"sludge"	2.95	1.23	20	4.38	2.27	21
11330	"slug"	3.16	1.54	19	4.9	2.53	21
11331	"slugger"	4.67	1.59	21	4.96	2.18	26
11332	"sluggish"	4.05	1.96	21	3.2	2.24	20
11333	"slum"	2.55	1.1	20	4.2	2.59	46
11334	"slumber"	6.24	1.7	21	2.73	2.14	22
11335	"slump"	3.95	2.01	21	4.19	1.94	21
11336	"slur"	2.89	2.11	19	3.48	2.25	23
11337	"slurp"	5	2.03	20	4.81	1.75	21
11338	"slush"	4.68	1.98	41	4.16	2.63	19
11339	"slut"	2.55	1.28	20	5.96	2.36	23
11340	"slutty"	3.5	2.61	20	6.55	1.95	22
11341	"sly"	3.74	1.79	19	4.76	2.56	17
11342	"smack"	3.95	2.22	19	5.39	2.21	23
11343	"small"	5.76	2.02	21	3.43	1.78	21
11344	"smallpox"	2.02	1.26	42	4.9	2.5	39
11345	"smart"	7.73	1.2	22	3.81	2.27	21
11346	"smartass"	5.1	1.92	20	5.45	2.35	20
11347	"smarten"	6.22	1.8	18	3.7	2.58	20
11348	"smarty"	6.36	1.4	22	4.05	2.4	21
11349	"smash"	4.68	1.46	22	5.76	2.17	21
11350	"smear"	3.84	1.64	19	4.04	2.74	23
11351	"smell"	6.39	1.79	18	5.24	2.83	21
11352	"smelly"	2.68	1.46	22	5.43	2.27	21
11353	"smidgen"	5.17	1.83	23	3.95	2.26	22
11354	"smile"	7.89	2.19	18	4.62	3.09	21
11355	"smiley"	7.58	1.39	19	5.09	2.6	22
11356	"smirk"	5.32	1.95	19	4.7	1.53	20
11357	"Smirnoff"	6.44	2.45	18	4.45	2.56	20
11358	"smite"	3.95	1.77	21	5.75	2.22	20
11359	"smithereens"	4.16	1.83	19	5.14	2.13	21
11360	"smock"	5.25	1.74	20	3.39	2.06	18
11361	"smog"	2.56	2.09	18	4.3	2.44	23
11362	"smoke"	3.44	2.23	18	5	2.7	20
11363	"smoker"	3.59	2.02	22	3.79	1.96	19
11364	"smoky"	3.73	2.03	22	4.87	2.42	23
11365	"smooch"	7.35	1.35	20	5.48	2.54	23
11366	"smooth"	6.42	1.77	19	2.76	2.02	21
11367	"smoothie"	7.89	1.2	19	4.35	2.53	23
11368	"smother"	2.68	1.57	19	4.75	2.59	20
11369	"smudge"	4.29	1.52	21	3.32	2.06	22
11370	"smug"	3.68	1.67	19	3.5	2.06	20
11371	"smuggle"	3.89	2.31	19	5.09	2.65	22
11372	"smuggler"	3.45	1.99	20	4.62	2.55	24
11373	"smut"	3.73	1.75	22	5.62	2.68	26
11374	"snack"	6.53	1.35	19	4.11	2.14	18
11375	"snafu"	4.6	1.93	20	4.36	2.5	22
11376	"snag"	4.09	1.69	22	4.91	2.47	22
11377	"snail"	4.52	1.73	23	3.05	2.01	22
11378	"snake"	4.03	1.79	38	7.24	1.61	21
11379	"snakeskin"	4.41	1.89	22	4.71	2.59	21
11380	"snap"	4.42	1.57	19	3.42	2.17	19
11381	"snapper"	4.43	1.33	21	4.81	1.69	21
11382	"snappy"	5.55	2.18	22	5.05	2.56	21
11383	"snapshot"	5.84	1.74	19	4.28	2.27	18
11384	"snare"	4.79	1.32	19	4.7	2.39	20
11385	"snarl"	2.45	1.26	22	5.85	2.2	26
11386	"snatch"	4.64	2.36	22	4.77	2.64	22
11387	"snatcher"	2.95	1.47	21	5.48	1.86	21
11388	"snazzy"	6.45	1.61	20	5.41	2.03	17
11389	"sneak"	4.33	2.06	21	5.45	1.68	22
11390	"sneaker"	5.85	1.5	20	3.45	1.99	22
11391	"sneaky"	3.94	2.46	18	6.22	2.41	18
11392	"sneer"	3.3	1.92	23	4.36	2.36	22
11393	"sneeze"	4	1.9	21	4.81	2.02	21
11394	"snide"	3.33	1.91	21	4.09	1.93	22
11395	"sniff"	5.1	1.86	20	4.95	2.57	19
11396	"snip"	4.32	1.7	19	4.74	2.26	23
11397	"sniper"	3.5	2.18	18	5.86	2.78	22
11398	"snippy"	3.57	1.8	21	5.8	2.26	20
11399	"snitch"	3.79	2.04	19	5.67	2.45	18
11400	"snob"	2.53	1.35	19	4.68	2.29	41
11401	"snoop"	3.45	1.88	20	6.05	1.85	20
11402	"snoopy"	6.11	1.91	19	5.05	2.2	21
11403	"snooty"	3.05	1.78	19	4.65	2.52	20
11404	"snooze"	6.36	1.47	22	4	2.49	23
11405	"snore"	3	1.25	19	3.71	1.98	21
11406	"snorkel"	6	1.62	20	4.28	2.89	18
11407	"snort"	4.55	1.82	22	4.19	2.54	21
11408	"snot"	3.55	1.67	20	4.14	2.23	22
11409	"snotty"	2.85	1.53	20	4.52	2.09	21
11410	"snout"	4.48	1.81	21	3.39	2.17	23
11411	"snow"	6.78	1.78	37	4.57	2.72	42
11412	"snowball"	6.86	1.53	21	4.3	2.36	23
11413	"snowboard"	5.09	1.93	23	4.95	2.61	22
11414	"snowboarder"	5.9	1.8	20	4.71	2.65	21
11415	"snowfall"	6.35	2.43	20	4.44	2.71	18
11416	"snowflake"	7.19	1.86	21	3.55	2.35	20
11417	"snowman"	7	1.94	19	3.76	2.59	21
11418	"snowplow"	5.05	1.93	20	3.39	2.4	18
11419	"snowstorm"	3.55	1.85	20	5.85	2.06	20
11420	"snowy"	6.59	1.71	22	3.96	2.72	26
11421	"snub"	3.23	1.38	22	3.86	2.8	21
11422	"snuff"	3.58	1.84	19	3.65	2.48	20
11423	"snug"	5.63	1.67	19	3.25	1.98	24
11424	"snuggle"	7.63	1.42	19	5.54	3.11	39
11425	"soak"	6.05	1.53	21	3	2.28	23
11426	"soap"	7.1	1.41	20	2.62	2.4	21
11427	"soapbox"	4.9	1.45	20	4.22	2.37	18
11428	"soapy"	5.27	1.83	22	4.27	2.32	26
11429	"soar"	6.6	1.7	20	5.14	2.23	22
11430	"sob"	2.65	1.81	20	4.89	2.76	18
11431	"sober"	5.95	1.63	21	4.32	2.42	22
11432	"sobriety"	6	1.7	21	3.8	2.14	20
11433	"soccer"	5.84	1.92	19	4.68	2.77	22
11434	"sociable"	6.43	1.34	23	4.35	2.25	23
11435	"social"	6.08	1.62	40	5.16	2.3	43
11436	"socialism"	4	2.43	19	4.68	2.44	22
11437	"socialist"	4.11	2.56	18	4.44	3.07	18
11438	"socialite"	4.95	1.35	19	4.24	2.33	17
11439	"socialize"	5.95	1.7	20	5.1	2.17	21
11440	"society"	5.24	1.61	21	4.55	2.04	20
11441	"sociology"	4.6	1.88	20	3.82	2.06	22
11442	"sociopath"	2.44	1.65	18	6.43	2.42	21
11443	"sock"	4.43	2.04	21	3.09	1.9	23
11444	"socket"	4.45	1.44	22	4.04	2.72	23
11445	"sod"	4.85	2.01	20	2.14	1.53	21
11446	"soda"	5.47	2.06	19	4.77	2.27	22
11447	"soda/pop"	6.65	1.31	20	4.95	2.72	22
11448	"sodium"	4.17	2.01	18	3.73	2.1	22
11449	"sofa"	6.26	1.69	19	2.9	2.57	21
11450	"soft"	7.13	1.66	38	3.04	2.46	45
11451	"softball"	5.53	1.71	19	4.1	2.41	21
11452	"soften"	6.57	1.54	21	2.96	2.31	23
11453	"softener"	6.14	1.53	21	2.35	1.34	23
11454	"softness"	6.75	1.97	20	5.06	3.02	18
11455	"software"	6.37	1.57	19	3.83	2.48	23
11456	"soggy"	3.47	1.43	19	3.65	2.25	20
11457	"soil"	5.21	1.55	19	2.76	1.76	21
11458	"soiree"	6.38	1.6	21	3.85	2.03	20
11459	"solace"	6.37	1.8	19	4.35	2.39	23
11460	"solar"	6	2.04	24	3.87	2.36	23
11461	"solarium"	6.1	1.37	20	5.2	2.4	20
11462	"soldier"	5.45	2.34	22	5.9	2.55	20
11463	"sole"	4.9	1.34	21	3.78	1.93	23
11464	"solemn"	4.66	2.03	41	2.9	1.76	21
11465	"solicit"	3.59	1.89	22	4.68	2.14	19
11466	"solicitation"	4.2	1.24	20	4.43	2.2	21
11467	"solicitor"	3.32	1.52	22	4	2.37	21
11468	"solid"	5.65	1.73	20	2.36	1.73	22
11469	"solidarity"	5.71	2.35	21	4	1.83	25
11470	"solitaire"	5.62	2.38	21	3.65	2.66	23
11471	"solitary"	4.65	2.16	20	2.96	2.68	24
11472	"solitude"	4.76	2.36	21	3.18	2.28	22
11473	"solo"	5.91	2.24	22	4.12	2.41	26
11474	"solution"	6.3	1.63	20	4.29	2.43	21
11475	"solve"	6.3	2	20	4.35	2.52	23
11476	"solvent"	4.79	2.1	19	2.77	1.69	22
11477	"somersault"	6.37	1.67	19	4.73	2.23	22
11478	"son"	6.91	1.69	22	4.43	2.52	21
11479	"sonar"	5.32	1.62	22	4.11	1.85	19
11480	"song"	7.59	1.76	41	4.6	2.58	47
11481	"songwriter"	6.25	1.62	20	4.43	2.17	23
11482	"sonic"	5.32	2.17	22	4.82	2.36	22
11483	"sonnet"	5.86	1.58	22	3.33	2.44	21
11484	"soot"	5.19	2.18	21	4.65	2.32	20
11485	"soothe"	6.63	1.86	19	3.91	2.69	22
11486	"soothing"	7.05	1.66	21	1.91	1.31	22
11487	"sophisticated"	6.32	1.73	19	5.13	2.63	23
11488	"sophistication"	6.71	1.68	21	5.8	2.21	20
11489	"sophomore"	5	1.11	22	3.81	1.98	26
11490	"soprano"	4.95	1.63	21	4.62	2.65	21
11491	"sorcerer"	5.76	2.02	21	4.73	2.76	22
11492	"sorcery"	5.14	1.62	21	4.33	2.73	24
11493	"sordid"	3.38	1.53	21	3.87	2.53	23
11494	"sore"	2.8	1.2	20	4.06	2.26	18
11495	"sorority"	4.95	2.48	20	4.28	2.61	18
11496	"sorrow"	2.95	1.72	21	3.55	1.95	22
11497	"sorrowful"	3.43	2.06	21	3.64	2.48	25
11498	"sorry"	4.81	1.83	21	4.62	2.46	21
11499	"soul"	6.61	2.3	18	4.3	2.56	20
11500	"soulful"	7.1	1.25	20	5.68	2.93	19
11501	"soulless"	2.71	1.68	21	4.76	2.32	21
11502	"sound"	6.45	1.34	22	4.14	2.35	21
11503	"soundproof"	5.77	1.72	22	2.9	2.1	21
11504	"soundtrack"	6	2.21	21	4.26	2.56	23
11505	"soup"	7.05	1.4	21	4.24	2.57	25
11506	"sour"	3.95	1.93	19	4.95	2.06	22
11507	"source"	5.48	1.08	21	4.5	2.63	20
11508	"sourpuss"	3.2	1.44	20	3.83	2.26	18
11509	"south"	6.11	1.68	18	3.48	2.42	21
11510	"southbound"	5.14	1.55	22	3.67	2.08	21
11511	"southeast"	5.8	1.51	20	3.6	2.09	20
11512	"southern"	5.67	2.2	21	3.09	2.09	23
11513	"southpaw"	5.32	1.7	19	3.48	1.69	21
11514	"southwest"	5.8	2.09	20	2.52	1.78	21
11515	"souvenir"	6.89	1.91	18	5.13	2.49	23
11516	"sovereign"	4.96	1.83	24	3.68	1.91	22
11517	"sovereignty"	4.89	1.56	19	4.67	2.43	24
11518	"soviet"	4.1	1.48	20	3.43	2.23	21
11519	"sow"	5.11	1.1	19	3.71	1.76	21
11520	"soy"	4.79	2.04	19	3.29	1.76	21
11521	"soy sauce"	6.81	1.63	21	4	2.92	20
11522	"soybean"	5.43	1.47	21	3.3	1.87	23
11523	"spa"	7.38	1.56	21	3.75	2.83	24
11524	"space"	6.89	1.57	38	3.6	2.82	45
11525	"spacecraft"	5.58	1.8	19	6.27	2.83	22
11526	"spaceman"	6.14	1.31	21	3.7	2.44	23
11527	"spaceship"	5.61	2.19	23	6	3.07	21
11528	"spacing"	5.21	1.23	19	3.19	1.75	21
11529	"spacious"	6.33	1.49	21	3.7	2.29	23
11530	"spade"	5.48	1.33	21	3.74	2.53	23
11531	"spaghetti"	6.91	1.48	22	4.04	2.61	25
11532	"spam"	3.1	1.92	20	3.83	2.87	18
11533	"span"	5.74	1.41	19	3.1	2.17	20
11534	"spandex"	4.6	2.37	20	4.17	2.73	18
11535	"spaniel"	5.67	2.27	21	4.15	2.72	20
11536	"spank"	3.76	2.21	21	5.91	2.35	23
11537	"spanking"	3	1.62	20	5.98	2.24	44
11538	"spar"	5.43	1.43	21	3.36	2.3	22
11539	"spare"	5.57	1.29	21	4.45	2.42	20
11540	"spareribs"	6.14	2.22	21	5.43	2.13	23
11541	"spark"	6.05	1.86	21	5.83	2.55	23
11542	"sparkle"	7.1	1.21	20	4.74	2.47	19
11543	"sparkling"	6.47	2.09	19	4.91	2.64	23
11544	"sparkly"	6.7	1.87	20	6.55	2.7	20
11545	"sparrow"	6.58	1.57	19	3.78	2.58	23
11546	"spasm"	3.17	1.42	18	5.24	2.34	21
11547	"spastic"	3.95	1.68	19	5.05	2.28	22
11548	"spatial"	4.73	1.42	22	3.38	2.17	26
11549	"spatter"	4.1	1.89	20	3.4	2.43	25
11550	"spatula"	5.14	1.42	21	2.86	1.8	21
11551	"spawn"	4.85	1.63	20	4	1.84	20
11552	"speak"	5.91	1.63	22	4.19	2.38	21
11553	"speakeasy"	5.89	1.7	19	5.3	2.36	20
11554	"speaker"	5.32	1.21	22	4.35	2.46	23
11555	"speakerphone"	5	2.07	21	3.18	2.3	22
11556	"spear"	4.43	1.6	21	4.7	2.3	23
11557	"spec"	4.5	1.34	22	3.87	2.4	23
11558	"special"	7.5	1.79	22	3.48	2.68	21
11559	"specialist"	5.52	2.11	21	4.27	2.43	22
11560	"specialize"	6.23	1.66	22	4.77	2.39	26
11561	"specialty"	5.48	1.4	21	3.7	3.02	23
11562	"species"	5.26	1.82	19	3.73	2.07	22
11563	"specific"	5.48	1.29	21	2.55	1.71	22
11564	"specify"	5.53	2.04	19	3.64	2.65	22
11565	"specimen"	4.4	1.85	20	3.24	2.11	25
11566	"speck"	4.33	1.2	21	3.95	2.35	20
11567	"speckled"	5.78	1.31	18	4.45	2.67	22
11568	"specs"	5.16	1.21	19	2.95	2.14	20
11569	"spectacle"	5.61	1.85	18	4.4	2.6	20
11570	"spectacular"	7.5	1.36	20	6.65	2.43	20
11571	"spectator"	5.58	1.26	19	3.44	2.12	18
11572	"spectral"	5.53	1.84	19	4.95	2.44	21
11573	"spectrum"	6.65	1.58	17	3.05	1.94	22
11574	"speculate"	5.63	1.3	19	4.53	2.29	19
11575	"speculation"	4.67	1.28	21	4.75	2.05	20
11576	"speech"	5.62	1.88	21	4.1	1.83	20
11577	"speechless"	4.53	2.27	19	3.45	1.82	20
11578	"speed"	6.71	2.03	21	6.8	2.69	20
11579	"speedboat"	7	1.52	20	5.65	3.02	17
11580	"speeding"	3.68	1.92	19	6.14	2.4	22
11581	"speedway"	6.05	1.96	22	5.38	2.4	26
11582	"speedy"	5.9	1.12	20	5.1	2.59	21
11583	"spell"	6.18	1.92	22	4.15	2.43	20
11584	"spelling"	5.75	1.21	20	3.62	1.96	21
11585	"spend"	5.91	1.66	22	4.48	2.4	21
11586	"spender"	5.38	1.63	21	4.43	2.45	23
11587	"sperm"	5.47	2.34	19	4.86	2.26	21
11588	"spew"	3.37	1.34	19	5	2.1	21
11589	"sphere"	6.21	2.04	19	4	2.53	21
11590	"sphincter"	4.37	2.52	19	4	2.58	22
11591	"sphinx"	6.05	2.35	20	4.9	2.36	20
11592	"spic"	3.37	2.14	19	4.57	2.42	21
11593	"spice"	6.55	1.28	20	4.06	2.1	18
11594	"spicy"	6.32	1.73	22	6.63	2.52	19
11595	"spider"	3.35	2.3	20	6.91	1.93	22
11596	"spiffy"	6.35	1.98	20	4.5	2.67	24
11597	"spike"	4.23	1.77	22	5.35	2.14	23
11598	"spill"	3.63	1.71	19	3.74	2.26	19
11599	"spin"	4.9	0.89	21	3.68	2.42	22
11600	"spinach"	5.81	1.94	21	3.43	2.06	23
11601	"spinal"	3.78	2.26	18	4.35	2.68	20
11602	"spindle"	4.44	2.01	18	3.55	1.74	22
11603	"spine"	5.33	1.53	21	3.14	2.08	21
11604	"spineless"	2.95	1.61	20	4.57	1.97	23
11605	"spinner"	4.58	1.71	19	4.55	2.3	22
11606	"spinster"	4.14	2.1	22	4	1.97	19
11607	"spiral"	6.4	1.39	20	5	2.52	19
11608	"spirit"	7	1.65	43	5.03	2.71	39
11609	"spirited"	7.57	1.12	21	5.21	2.36	24
11610	"spiritual"	5.82	2.52	22	4.82	2.92	22
11611	"spirituality"	7.26	1.15	19	3.1	2.75	20
11612	"spit"	3	1.78	20	3.57	2.4	21
11613	"spiteful"	2.89	1.66	19	4.71	1.9	21
11614	"spitfire"	5.18	1.18	22	5.42	2.37	26
11615	"spittoon"	3.39	1.79	18	3.95	2.59	19
11616	"splash"	6.53	1.71	19	4.8	2.44	20
11617	"splat"	3.79	1.81	19	5	2.05	22
11618	"splatter"	4.57	1.5	21	5.37	2.67	19
11619	"spleen"	4.47	1.65	19	3.55	2.36	22
11620	"splendid"	7.62	1.28	21	3.86	2.32	22
11621	"splendor"	6.95	1.36	20	4	2.66	23
11622	"splice"	4.74	1.33	19	3.67	2.28	18
11623	"splint"	3.58	1.87	19	3.25	1.94	20
11624	"splinter"	3.15	1.87	20	4.5	2.77	22
11625	"split"	4.5	2.22	22	5.55	2.63	20
11626	"spoil"	2.83	1.65	18	4.09	2.84	22
11627	"spoils"	3.42	1.84	19	4.76	2.07	21
11628	"spokesman"	4.9	0.85	20	2.9	1.64	21
11629	"spokesperson"	4.95	1.53	21	3.95	2.16	20
11630	"sponge"	5.45	1.32	20	4.25	2.17	20
11631	"sponsor"	5.3	1.42	20	4.05	2.65	22
11632	"sponsorship"	5.71	2.12	24	4.95	2.33	20
11633	"spontaneity"	6.45	1.67	20	5.57	2.99	21
11634	"spontaneous"	6.63	1.21	19	5.71	1.85	21
11635	"spook"	3.7	2.2	20	5.14	2.34	22
11636	"spooky"	4.4	1.73	20	6	2.37	22
11637	"spool"	5.71	1.76	21	3.37	2.24	19
11638	"spoon"	5.9	1.34	21	3.79	2.97	19
11639	"spoonful"	5.29	1.42	21	2.62	2.04	24
11640	"sport"	6.95	2.08	22	4.7	2.58	20
11641	"sporting"	6.24	1.37	21	4.4	2.25	25
11642	"sports car"	6.67	1.74	21	4.86	3	22
11643	"sportsman"	5.89	2.22	18	4.85	3	20
11644	"sportsmanship"	6.3	2.25	20	5.14	2.42	22
11645	"sportswriter"	5.71	1.38	21	4.42	2.32	24
11646	"sporty"	5.78	2.07	18	4.55	2.58	20
11647	"spot"	5.12	1.54	17	2.95	1.91	21
11648	"spotless"	6.05	2.01	19	3.5	2.28	22
11649	"spotlight"	5.74	1.76	19	4.95	2.5	21
11650	"spotter"	5.37	1.77	19	3	1.92	20
11651	"spotty"	4.29	1.19	21	4	1.91	25
11652	"spousal"	6	1.95	22	4.42	2.21	26
11653	"spouse"	7.44	1.74	43	5.76	2.72	21
11654	"spout"	5.29	1.15	21	3.14	1.91	22
11655	"sprain"	3.11	1.45	18	3.85	2.87	20
11656	"spray"	5.06	1	18	4	2.21	41
11657	"spread"	5.57	1.16	21	4.15	2.3	20
11658	"spreader"	4.17	1.29	18	3.71	1.98	21
11659	"spree"	5.95	1.68	19	5	2.69	24
11660	"spring"	7.64	1.46	44	5.5	2.57	18
11661	"springtime"	7.64	1.47	22	4.38	2.64	26
11662	"sprinkle"	6.72	1.56	18	3.55	2.54	20
11663	"sprinkler"	5.86	1.31	21	3.29	1.9	21
11664	"sprint"	5.67	2.33	21	5.9	2.9	20
11665	"sprite"	5.85	1.87	20	3.83	1.92	18
11666	"Sprite"	6.35	1.46	20	4.32	2.19	22
11667	"sprout"	5.7	1.22	20	3.59	2.06	17
11668	"spruce"	5.55	1.61	20	3.18	2.04	17
11669	"spud"	5.05	2.16	21	4.05	2.67	20
11670	"spunk"	6.17	1.86	18	5.2	2.48	20
11671	"spunky"	5.55	1.7	20	5	2.05	22
11672	"spur"	5	1.21	20	4.48	2.68	21
11673	"spy"	4.68	2.65	19	4.74	2.45	23
11674	"squabble"	3.6	1.7	20	4.06	2.31	18
11675	"squad"	5.35	1.84	20	4.33	2.81	18
11676	"squadron"	4.4	1.19	20	4.25	2.1	20
11677	"squall"	4.32	1.49	22	4.1	2.57	21
11678	"squander"	3.55	1.68	22	3.95	2.25	21
11679	"square"	5.11	1.61	38	3.33	2.32	43
11680	"squash"	4.28	1.49	18	3.88	2.23	17
11681	"squat"	4.65	1.9	20	4.05	1.99	21
11682	"squaw"	4.71	2.03	21	5.5	2.82	20
11683	"squawk"	5.11	2	19	4	2.37	22
11684	"squeak"	4.95	2.28	22	4.79	2.49	19
11685	"squeaky"	4.63	1.61	19	4.22	2.29	18
11686	"squeal"	5.14	1.8	21	5.45	2.68	20
11687	"squealer"	3.48	1.69	21	6.1	2.26	21
11688	"squeamish"	3.63	1.46	19	5.45	1.9	22
11689	"squeeze"	4.85	1.46	20	3.91	2.52	22
11690	"squid"	4.62	1.99	21	4.04	2.1	23
11691	"squint"	4.4	1.39	20	3.71	2.02	17
11692	"squire"	4.67	1.24	21	3.48	2.15	23
11693	"squirm"	3.86	1.53	21	5.29	2.08	21
11694	"squirrel"	5.71	2.31	21	4.48	2.23	23
11695	"squirt"	5.67	2.37	21	4.56	2.33	25
11696	"squish"	3.11	1.88	19	4.55	2.02	22
11697	"squishy"	5	2.31	22	4.43	2.42	21
11698	"stab"	3.05	1.54	19	5.17	2.5	18
11699	"stability"	6.18	1.92	22	2.64	1.47	22
11700	"stabilize"	5.86	1.74	21	3.87	2.16	23
11701	"stabilizer"	5.67	1.68	18	3.1	2.31	20
11702	"stable"	5.2	2.04	20	3.11	2.52	18
11703	"stack"	5.33	1.24	21	3.33	1.88	21
11704	"stadium"	5.53	1.68	19	5.25	2.55	20
11705	"staff"	5.18	1.01	22	4.3	2.2	20
11706	"stag"	5.16	1.54	19	4.5	2.06	22
11707	"stage"	5.67	2.14	18	3.76	2.43	21
11708	"stagecoach"	5.11	1.45	19	3.89	2.11	18
11709	"stagehand"	4.76	1.22	21	4.09	2.19	23
11710	"stagger"	3.42	1.12	19	4.38	2.04	21
11711	"stagnant"	3.05	1.62	40	3.49	2.18	43
11712	"stain"	3	1.08	20	4.27	2.43	26
11713	"stainless"	5.85	1.5	20	3.36	1.84	22
11714	"stair"	5.14	1.24	21	4.4	2.48	20
11715	"staircase"	5.2	1.06	20	3.3	1.92	20
11716	"stairs"	5.48	1.21	21	3.59	2.17	22
11717	"stairway"	5.62	1.69	21	3.44	2.18	25
11718	"stairwell"	5.67	1.65	21	2.96	2.16	23
11719	"stake"	4.78	1.44	18	3.42	2.14	19
11720	"stakeout"	4.43	1.4	21	5.9	2.27	20
11721	"stale"	3.62	1.4	21	2.68	1.94	22
11722	"stalemate"	3.8	1.28	20	2.78	2.13	18
11723	"stalk"	3.89	2	19	5.36	2.46	22
11724	"stalker"	2.55	1.76	20	5.82	2.34	22
11725	"stall"	4.32	1.11	19	2.9	1.71	20
11726	"stallion"	6.35	1.46	20	4.77	2.71	22
11727	"stamina"	6.55	1.34	22	4.62	2.3	26
11728	"stamp"	5.8	1.44	20	3.45	2.21	20
11729	"stampede"	4.48	2.14	21	6.2	2.48	20
11730	"stance"	6.1	1.22	21	2.86	1.46	22
11731	"stand"	5.27	1.83	22	3.1	2.05	21
11732	"standard"	4.76	1.34	21	3.61	1.99	23
11733	"standardized"	4.48	1.47	21	3.65	2.5	23
11734	"standby"	4.68	1.16	19	3.28	2.05	18
11735	"standoff"	3.37	2.22	19	4.43	2.45	23
11736	"standpoint"	5.1	0.97	20	4.17	2.37	23
11737	"standstill"	4.74	2.51	19	3.18	2.44	22
11738	"standup"	6	1.77	22	4.32	2.64	22
11739	"staph"	2.6	1.27	20	4	2.45	18
11740	"staple"	5	1.64	21	4.48	2.13	23
11741	"stapler"	5.25	1.74	20	3.29	2.31	21
11742	"star"	7.47	1.61	19	5.5	2.78	20
11743	"star fruit"	6.27	1.55	22	3.43	2.18	21
11744	"starboard"	5.42	1.8	19	4.11	2.25	18
11745	"starch"	4.95	1.99	21	3.9	1.92	20
11746	"stardom"	5.85	1.93	20	5.45	2.32	22
11747	"stardust"	6.84	2.17	19	4.4	2.64	20
11748	"stare"	4.45	1.61	20	4.68	2.42	22
11749	"starfish"	6.53	1.93	19	4.23	2.58	22
11750	"starlet"	6.26	2.05	19	4.18	2.5	22
11751	"starlight"	7.68	1.34	19	4.91	2.27	23
11752	"starling"	5.53	1.81	19	4.32	2.73	22
11753	"starry"	7.4	1.5	20	3.96	2.49	24
11754	"starship"	6.32	1.67	19	4.83	2.57	18
11755	"start"	6.41	1.53	22	4.81	2.79	21
11756	"starter"	5.71	1.52	21	4	2.3	23
11757	"startle"	4.65	1.53	20	4.4	2.56	20
11758	"startled"	4.53	0.61	19	5.67	2.4	42
11759	"startling"	5.17	1.89	18	5.23	2.27	22
11760	"starvation"	1.72	0.96	18	5.45	2.16	20
11761	"starve"	2.53	1.02	19	4	2.59	18
11762	"starving"	2.86	2.2	21	5.1	2.41	42
11763	"stash"	5.24	1.55	21	4.64	2.4	22
11764	"stat"	4.86	1.42	21	3.76	2.7	25
11765	"state"	5.73	1.32	22	3.29	1.85	21
